Image,Dice PCA1,IoU PCA1,Dice PCA2,IoU PCA2,Dice PCA3,IoU PCA3,Dice PCA4,IoU PCA4,Dice PCA5,IoU PCA5
ISIC_0012358,0.134765625,0.07225130890052356,0.1348585881811911,0.07230475251186587,0.13475788385317938,0.07224685883222469,0.1347114556416882,0.0722201699298116,0.13468052126987773,0.07220238828019204
ISIC_0013411,0.5214330836567097,0.3526611328125,0.5214330836567097,0.3526611328125,0.5214330836567097,0.3526611328125,0.5214330836567097,0.3526611328125,0.5214330836567097,0.3526611328125
ISIC_0016031,0.21773620001094152,0.12216833445883725,0.2177481124849546,0.12217583497053046,0.2177123789727039,0.12215333619790068,0.21773620001094152,0.12216833445883725,0.21772428884026257,0.12216083486801718
ISIC_0014966,0.5392296718972895,0.369140625,0.5392296718972895,0.369140625,0.5392296718972895,0.369140625,0.5392296718972895,0.369140625,0.5392296718972895,0.369140625
ISIC_0012149,0.09037776193870278,0.047327560465810686,0.09908342035038868,0.0521240234375,0.0840006043208944,0.043841665352468064,0.11312217194570136,0.05995203836930456,0.08578612631267564,0.04481532993354968
ISIC_0013472,0.1048176705895994,0.05530743346589171,0.10481159420289855,0.05530404992046984,0.10482374768089053,0.05531081742535487,0.10480551852066547,0.05530066678901328,0.10478729569954794,0.05529051987767584
ISIC_0012223,0.7297192492632232,0.574455094938641,0.7297192492632232,0.574455094938641,0.7295777924243012,0.57427978515625,0.7297475472137124,0.574490169739895,0.7297192492632232,0.574455094938641
ISIC_0015255,0.9486607142857143,0.9023354564755839,0.9501388794797101,0.905013873652965,0.9490137700037217,0.9029745042492918,0.9503964220369994,0.905481309316289,0.9500745156482862,0.9048970901348474
ISIC_0014879,0.06049126960639242,0.03118896484375,0.06049126960639242,0.03118896484375,0.06049126960639242,0.03118896484375,0.06049126960639242,0.03118896484375,0.06049126960639242,0.03118896484375
ISIC_0015948,0.17205286882114754,0.09412354760511578,0.17827917692857712,0.09786306149149586,0.17388613861386137,0.095221958658082,0.18405916187345933,0.10135746606334842,0.1808536291294912,0.09941675503711558
ISIC_0016038,0.035431632777304274,0.018035326929036255,0.0354337899543379,0.0180364447750093,0.0354337899543379,0.0180364447750093,0.03541869522882181,0.01802862276191066,0.03541653988924725,0.018027505885268243
ISIC_0014765,0.4276391554702495,0.27197265625,0.4276391554702495,0.27197265625,0.4276391554702495,0.27197265625,0.4276391554702495,0.27197265625,0.4276391554702495,0.27197265625
ISIC_0015140,0.9389645776566757,0.8849512069851053,0.9391934753058451,0.8853579361011447,0.939521800281294,0.8859416445623343,0.9389032521431487,0.8848422672480123,0.9390371414283766,0.8850801268317765
ISIC_0016068,0.2279826464208243,0.12865711837434202,0.22758770030316156,0.1284056200366524,0.2279826464208243,0.12865711837434202,0.2279826464208243,0.12865711837434202,0.22776032072813956,0.1285155294693079
ISIC_0013733,0.07386430678466077,0.03834844400882137,0.07380334826691817,0.038315583302729835,0.07386430678466077,0.03834844400882137,0.07386430678466077,0.03834844400882137,0.07383816937957065,0.03833435394978567
ISIC_0015973,0.39465641328995366,0.24583921881717127,0.39395728766853655,0.2452968931919848,0.3945980580610183,0.24579393343976422,0.39450083768601557,0.24571849487447056,0.39469532636560833,0.24586941834039677
ISIC_0014787,0.7574229266997838,0.60955810546875,0.7574229266997838,0.60955810546875,0.7574229266997838,0.60955810546875,0.7574229266997838,0.60955810546875,0.7574229266997838,0.60955810546875
ISIC_0014457,0.6551226551226551,0.4871244635193133,0.6551496660344686,0.4871543319639463,0.6551226551226551,0.4871244635193133,0.6551226551226551,0.4871244635193133,0.6551226551226551,0.4871244635193133
ISIC_0015175,0.3173381855991682,0.18859296792930855,0.3173546844130186,0.1886046224199728,0.3173546844130186,0.1886046224199728,0.3173381855991682,0.18859296792930855,0.3173711849425467,0.18861627835115258
ISIC_0012215,0.15230020411367562,0.08242692046227057,0.1549560853199498,0.08398503910234614,0.15603947986840044,0.08462192013593883,0.14368134039358255,0.07740122615803814,0.1470333307068001,0.07935022963088961
ISIC_0013270,0.202547065337763,0.11268560162651715,0.2014760960564001,0.11202302933790653,0.20253585072808813,0.11267865943814687,0.2015426997245179,0.1120642117517309,0.2024910047052311,0.11265089923626509
ISIC_0012095,0.421978021978022,0.26740947075208915,0.42633451957295376,0.27091813658977837,0.4282041865589423,0.27242990654205607,0.42722117202268434,0.27163461538461536,0.43658724058416604,0.27925270403146507
ISIC_0014998,0.8420186915887851,0.7271435950413223,0.842168584104068,0.7273671905442265,0.8411760305229296,0.7258876694641704,0.8411733813489384,0.7258837239414735,0.8418062200956937,0.726826749289956
ISIC_0015160,0.5307806124736583,0.36126708984375,0.5307806124736583,0.36126708984375,0.5307806124736583,0.36126708984375,0.5307806124736583,0.36126708984375,0.5307806124736583,0.36126708984375
ISIC_0015975,0.5622157916494419,0.39102932719954,0.5656395103419164,0.39434961742201297,0.5691399662731872,0.39776075427224517,0.5658333333333333,0.3945380592678675,0.5742320819112628,0.402752842609216
ISIC_0016011,0.06388755789809934,0.03299785513941594,0.06318767683118516,0.032624573932803116,0.06466678641997485,0.033413773900129944,0.06569471280519937,0.03396294950962586,0.06380451382996775,0.032953549517966696
ISIC_0013277,0.5899616907992987,0.418401178854301,0.5899616907992987,0.418401178854301,0.5861073696363287,0.41453456722917803,0.6272471910112359,0.45692653979946796,0.6113827764194513,0.44028171769539276
ISIC_0013512,0.3677581863979849,0.22530864197530864,0.3724137931034483,0.2288135593220339,0.3783783783783784,0.23333333333333334,0.3872113676731794,0.24008810572687225,0.3796376186367558,0.23429179978700745
ISIC_0012086,0.6789799676357346,0.5139815831714116,0.6429886559363307,0.4738270308123249,0.668595744680851,0.5021733571976477,0.6839153850424741,0.5196591292608842,0.6574197666995532,0.48966888562289274
ISIC_0013465,0.04126547455295736,0.021067415730337078,0.11967298660636633,0.06364477335800185,0.11530748663101605,0.06118106047171484,0.04126547455295736,0.021067415730337078,0.04126053937690606,0.021064843082183416
ISIC_0015250,0.30901021777273197,0.1827392578125,0.30901021777273197,0.1827392578125,0.30901021777273197,0.1827392578125,0.30901021777273197,0.1827392578125,0.30901021777273197,0.1827392578125
ISIC_0013813,0.7100507854021495,0.5504486357809925,0.7100228328478072,0.5504150390625,0.7100507854021495,0.5504486357809925,0.7100228328478072,0.5504150390625,0.7100787401574803,0.5504822366011476
ISIC_0013615,0.1991079786355377,0.11056075337858497,0.19974589846986687,0.11095428045412703,0.1990970157471644,0.11055399290693409,0.1991518422646913,0.11058780353538443,0.1990422194088182,0.11052020294639037
ISIC_0014814,0.2551650692225772,0.146240234375,0.2551650692225772,0.146240234375,0.2551650692225772,0.146240234375,0.2551650692225772,0.146240234375,0.2551650692225772,0.146240234375
ISIC_0014478,0.0651024651024651,0.03364646650703015,0.0651024651024651,0.03364646650703015,0.06500978705735809,0.03359695910735087,0.06505223171889839,0.03361963190184049,0.06501750014830635,0.0336010791587467
ISIC_0015118,0.7668333527154321,0.6218408147868729,0.7710285780400324,0.6273771417812088,0.7663500678426052,0.6212054553453585,0.7668152742779608,0.6218170386670858,0.7670245339327934,0.6220922922167735
ISIC_0014600,0.07440925087983911,0.038642297650130546,0.08695652173913043,0.045454545454545456,0.024691358024691357,0.0125,0.07906295754026355,0.041158536585365856,0.06769230769230769,0.03503184713375796
ISIC_0016052,0.31028913779630113,0.1836344576678794,0.31043283504349184,0.18373512547012763,0.3103376406836182,0.18366843468607377,0.3103053037407523,0.18364578194375925,0.30994578815679735,0.18339399173400778
ISIC_0014503,0.21314251379253837,0.11928344338469063,0.21316580169352636,0.11929803106273694,0.21327066025360736,0.11936371979198532,0.21316580169352636,0.11929803106273694,0.21325900420834015,0.11935641747216444
ISIC_0014474,0.5293906380940979,0.35998046239010095,0.5324993868040225,0.36286144074878823,0.5370598374784535,0.367109914155866,0.2732591850719519,0.15825141950058,0.5433923792532178,0.37305336832895886
ISIC_0015293,0.2087137156289291,0.11651611328125,0.2087137156289291,0.11651611328125,0.2087137156289291,0.11651611328125,0.2087137156289291,0.11651611328125,0.2087137156289291,0.11651611328125
ISIC_0014500,0.4348745554167067,0.27785284363100354,0.4342901027167131,0.2773758430410791,0.4348745554167067,0.27785284363100354,0.4348745554167067,0.27785284363100354,0.4348745554167067,0.27785284363100354
ISIC_0016000,0.06378698224852071,0.03294419656500214,0.06377943438646314,0.03294016989549593,0.0637832080941956,0.03294218310719961,0.18023008095440987,0.09904003746195271,0.17989198171998338,0.09883588221867154
ISIC_0014349,0.22202844841680747,0.12487739087788131,0.22179878048780488,0.12473210458636948,0.22202844841680747,0.12487739087788131,0.22199215344376635,0.1248544284400858,0.22191959908486764,0.1248085288891612
ISIC_0012364,0.09714918350401329,0.05105454545454546,0.09058740268931352,0.04744255003706449,0.05126509012733587,0.026306856754921927,0.07028455916653709,0.036422240128928286,0.07820895522388059,0.04069586828207518
ISIC_0015447,0.6664135341517952,0.49971527997469156,0.6664135341517952,0.49971527997469156,0.6738066351503995,0.5080757097791798,0.6608717667412127,0.4935089488278296,0.641199724991406,0.4718866611852508
ISIC_0012147,0.2765647743813683,0.16047297297297297,0.06971284088856781,0.03611526946107784,0.06976323874932225,0.03614232209737828,0.06976323874932225,0.03614232209737828,0.06977584960231381,0.03614909159018543
ISIC_0013917,0.5676822213652141,0.3963381798599892,0.5818470075307174,0.4102850754611515,0.565284178187404,0.39400428265524623,0.5719859539602029,0.4005464480874317,0.5840568271507498,0.4124860646599777
ISIC_0013191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISIC_0014386,0.4301480484522207,0.27400548696844995,0.4333836992267354,0.2766367865653013,0.4301480484522207,0.27400548696844995,0.3530867252257825,0.21439302884615385,0.4146202170188464,0.2615273775216138
ISIC_0014586,0.3649518487101442,0.22320556640625,0.3649518487101442,0.22320556640625,0.3649518487101442,0.22320556640625,0.3649518487101442,0.22320556640625,0.3649518487101442,0.22320556640625
ISIC_0012357,0.13941918315399746,0.07493315092345003,0.13961302282470164,0.07504515164725664,0.139394991034762,0.0749191743347426,0.13941918315399746,0.07493315092345003,0.1394918099207038,0.07497511199601792
ISIC_0014695,0.3686961716533081,0.22601318359375,0.3686961716533081,0.22601318359375,0.3686961716533081,0.22601318359375,0.3686961716533081,0.22601318359375,0.3686961716533081,0.22601318359375
ISIC_0012656,0.1603913092935957,0.08718773188226564,0.16040043228485296,0.08719312349267207,0.16040043228485296,0.08719312349267207,0.16029102483942478,0.08712846814558488,0.16022727272727272,0.08709079678814083
ISIC_0014958,0.536668824563026,0.3667446122732731,0.5375885867803047,0.36760420625871026,0.5367184609692934,0.36679097402186966,0.5372650680492547,0.3673017279574657,0.5364951694170943,0.3665824384080859
ISIC_0012092,0.19199292191992923,0.10619035967702471,0.19198230577826927,0.10618386445654168,0.1920353982300885,0.10621634850709741,0.19198230577826927,0.10618386445654168,0.19324640588431963,0.10695780903034789
ISIC_0016046,0.0859508013855457,0.044905220538617265,0.08596594245449207,0.04491348631733955,0.08597099066298668,0.044916242253175434,0.0859255781194976,0.044891450999632036,0.08589532973480404,0.04487493869543894
ISIC_0016025,0.7350447479981159,0.5810835970955129,0.7543320634140347,0.6055643251775849,0.7358623939679547,0.5821062441752097,0.7489661882753588,0.5986778145051527,0.7371408300815893,0.5837078651685393
ISIC_0015274,0.9287652424074013,0.86700439453125,0.9287652424074013,0.86700439453125,0.9287652424074013,0.86700439453125,0.9287652424074013,0.86700439453125,0.9287652424074013,0.86700439453125
ISIC_0015997,0.8070175438596491,0.6764705882352942,0.8471849865951743,0.7348837209302326,0.8334833483348335,0.7145061728395061,0.07035116662738629,0.03645801526717557,0.07035531200282835,0.03646024184683034
ISIC_0014862,0.5800580664731118,0.40850830078125,0.5800580664731118,0.40850830078125,0.5800580664731118,0.40850830078125,0.5800580664731118,0.40850830078125,0.5800580664731118,0.40850830078125
ISIC_0014792,0.08250921645502955,0.04302978515625,0.08250921645502955,0.04302978515625,0.08250921645502955,0.04302978515625,0.08250921645502955,0.04302978515625,0.08250921645502955,0.04302978515625
ISIC_0013242,0.18593523979080895,0.10249647304177145,0.18591455273698265,0.10248390064397424,0.185945585044233,0.10250276039749724,0.18591455273698265,0.10248390064397424,0.18590421093619625,0.10247761560161904
ISIC_0015363,0.8227414939382088,0.6988622207457852,0.8131236770486846,0.6850955414012739,0.8073843643225049,0.676986231078423,0.8227414939382088,0.6988622207457852,0.8184633829553402,0.6927109758159986
ISIC_0014743,0.5839851346095675,0.41241455078125,0.8055859802847755,0.6744612563044475,0.5839851346095675,0.41241455078125,0.5839851346095675,0.41241455078125,0.5839851346095675,0.41241455078125
ISIC_0014942,0.1828022989788516,0.10059571332064116,0.18277170274492302,0.10057718285644111,0.18283290545819847,0.10061425061425061,0.1828022989788516,0.10059571332064116,0.1828022989788516,0.10059571332064116
ISIC_0013738,0.2871536523929471,0.1676470588235294,0.31693989071038253,0.18831168831168832,0.30892143808255657,0.1826771653543307,0.2978723404255319,0.175,0.285,0.1661807580174927
ISIC_0015245,0.8907103825136612,0.8029556650246306,0.8918420081210778,0.8047968021319121,0.8898750092448784,0.8015989340439706,0.8926228904119684,0.8060694795687475,0.8811460120868462,0.7875433448919712
ISIC_0015510,0.1892908507578272,0.10453962241094886,0.1891757421637459,0.1044694101843937,0.1891757421637459,0.1044694101843937,0.18920712153046557,0.10448854961832062,0.1892699115044248,0.10452684953265319
ISIC_0015071,0.43200306249401854,0.2755126953125,0.43200306249401854,0.2755126953125,0.43200306249401854,0.2755126953125,0.43200306249401854,0.2755126953125,0.43200306249401854,0.2755126953125
ISIC_0015046,0.46627662064123565,0.30401611328125,0.46627662064123565,0.30401611328125,0.46627662064123565,0.30401611328125,0.46627662064123565,0.30401611328125,0.46627662064123565,0.30401611328125
ISIC_0014513,0.1552927927927928,0.08418289481716623,0.1552840493215472,0.08417775607373947,0.1553452743043821,0.08421374045801527,0.1552840493215472,0.08417775607373947,0.15526656533243258,0.08416748046875
ISIC_0015004,0.739209117862231,0.586305888101637,0.7392492781520693,0.5863564187125931,0.7388255240443896,0.5858234036052551,0.738909426987061,0.5859289116892634,0.739209117862231,0.586305888101637
ISIC_0015482,0.9380402147211355,0.8833104866346813,0.9377049180327869,0.8827160493827161,0.9378808549340609,0.8830279157389964,0.9379548762736536,0.8831591571012506,0.9378356239191772,0.8829477292202228
ISIC_0015989,0.0830763299922899,0.04333836098541981,0.08240343347639485,0.04297224709042077,0.0868069607446378,0.04537281861448969,0.09031441232327496,0.04729281767955801,0.09048625792811839,0.04738706820194863
ISIC_0016018,0.05431101075524392,0.027913510872220864,0.05431746597729839,0.027916921197312157,0.05431746597729839,0.027916921197312157,0.05431101075524392,0.027913510872220864,0.054281981232925526,0.027898174714608388
ISIC_0014542,0.22844199967642775,0.12894977168949773,0.2316936388399295,0.1310257339615803,0.22872856680685863,0.1291324200913242,0.19830220713073005,0.11006407840180928,0.22305194805194806,0.12552530604787138
ISIC_0014994,0.15277073115733694,0.08270263671875,0.15277073115733694,0.08270263671875,0.15277073115733694,0.08270263671875,0.15277073115733694,0.08270263671875,0.15277073115733694,0.08270263671875
ISIC_0012323,0.7233495670995671,0.5665995549433083,0.7223770993404501,0.5654071314529004,0.7250456790958922,0.568683651804671,0.7238428889038604,0.5672051525710062,0.722815074969607,0.5659439450026441
ISIC_0015002,0.9630187731525083,0.9286752240251877,0.9628003262028731,0.928269021410427,0.9628978592504237,0.928450363196126,0.9627118644067797,0.9281045751633987,0.9628978592504237,0.928450363196126
ISIC_0012178,0.13989309730444277,0.07520702014584106,0.13985290737761435,0.07518378946067832,0.13988505747126437,0.07520237286040907,0.1398770185621516,0.07519772614928324,0.13990917974363395,0.07521631644004945
ISIC_0016005,0.39158334576928816,0.24345889775468546,0.1955641712754433,0.10837967644084934,0.3852187028657617,0.23855781804595555,0.38607398197078024,0.23921417565485362,0.19878296146044624,0.11036036036036036
ISIC_0014006,0.3143778207607995,0.18650550795593634,0.31216389244558257,0.1849491731148536,0.30888128721652097,0.18264908600539406,0.32423798748835353,0.19348689436060365,0.32264900662251655,0.19235628553379658
ISIC_0012837,0.15573227302849568,0.08444125044915558,0.16504726890756302,0.08994633273703041,0.1700872073962363,0.09294825856385266,0.1178561662564944,0.0626180444573587,0.1344118638355241,0.07204798381268969
ISIC_0013925,0.7501239653659839,0.60015869140625,0.7501239653659839,0.60015869140625,0.7501239653659839,0.60015869140625,0.7501239653659839,0.60015869140625,0.7501239653659839,0.60015869140625
ISIC_0015223,0.10425224182817472,0.05499267578125,0.10425224182817472,0.05499267578125,0.10425224182817472,0.05499267578125,0.10425224182817472,0.05499267578125,0.10425224182817472,0.05499267578125
ISIC_0014992,0.44509822530131915,0.2862548828125,0.44509822530131915,0.2862548828125,0.44509822530131915,0.2862548828125,0.44509822530131915,0.2862548828125,0.44509822530131915,0.2862548828125
ISIC_0015476,0.7189082104336342,0.5611683848797251,0.7302979201798764,0.5751726580485214,0.7180107822642755,0.5600755235152763,0.7200967458223395,0.5626181068544923,0.716628150104545,0.558394786486023
ISIC_0014943,0.7204599524187153,0.5630616671831422,0.7203659506762132,0.5629468448865402,0.7073709580236995,0.5472343070229957,0.7204599524187153,0.5630616671831422,0.719650307967415,0.5620732464307884
ISIC_0013169,0.4211488434226253,0.26674385464909156,0.4007698887938409,0.25060176517785504,0.3538870039828883,0.21498342145353527,0.4212078651685393,0.26679121074637485,0.4129205541419282,0.2601763605593658
ISIC_0016016,0.2751868617749237,0.1595458984375,0.2751868617749237,0.1595458984375,0.2751868617749237,0.1595458984375,0.2751868617749237,0.1595458984375,0.2751868617749237,0.1595458984375
ISIC_0015403,0.3203489863997947,0.19072353947690052,0.32031610817468054,0.19070023218868384,0.3202010875141069,0.19061870152079644,0.3203489863997947,0.19072353947690052,0.32029967159277506,0.19068858068063788
ISIC_0015226,0.17659067710105478,0.09684642657212167,0.16690786300048238,0.09105263157894737,0.17722383472767628,0.09722742600224803,0.17108950057689137,0.09354722422494592,0.18200946870068385,0.10011574074074074
ISIC_0012134,0.7676616696707258,0.6229309360730594,0.7620819490586932,0.6156158305303084,0.7904340732471771,0.6534857305125656,0.7737730732219403,0.6310194763501462,0.7673785042622374,0.6225581063738771
ISIC_0014129,0.5130790190735695,0.34506138904159794,0.5130324221233312,0.3450192389910218,0.513102320723012,0.34508246792913866,0.5129858336360335,0.3449770992366412,0.5130091268219589,0.34499816782704285
ISIC_0014649,0.20285226584439184,0.11287456339236474,0.008997429305912597,0.004519044544867657,0.006470397929472662,0.0032456994482310936,0.20308710033076074,0.11302000245428886,0.20305351926362786,0.11299920250291393
ISIC_0014826,0.8815364137668759,0.7881672900374023,0.8813172894236859,0.7878170289855072,0.8811843603694799,0.7876046143406469,0.8812527737272554,0.7877139295024368,0.8801315706243279,0.7859240849525531
ISIC_0015614,0.16549098645168514,0.0902099609375,0.16549098645168514,0.0902099609375,0.16549098645168514,0.0902099609375,0.16549098645168514,0.0902099609375,0.16549098645168514,0.0902099609375
ISIC_0015156,0.4215799614643545,0.26708984375,0.4215799614643545,0.26708984375,0.4215799614643545,0.26708984375,0.4215799614643545,0.26708984375,0.4215799614643545,0.26708984375
ISIC_0014784,0.7001467729779047,0.53863525390625,0.7058451816745656,0.54541015625,0.7222460518619614,0.56524658203125,0.705896291615655,0.54547119140625,0.7212487804878048,0.56402587890625
ISIC_0013319,0.12518010489308973,0.06676913618198586,0.12446991404011461,0.06636519188462478,0.12518010489308973,0.06676913618198586,0.12518010489308973,0.06676913618198586,0.12518010489308973,0.06676913618198586
ISIC_0015185,0.6635670296504751,0.49652099609375,0.6635670296504751,0.49652099609375,0.6635670296504751,0.49652099609375,0.6635670296504751,0.49652099609375,0.6635670296504751,0.49652099609375
ISIC_0016064,0.035252361186308125,0.01794243723208818,0.4788732394366197,0.3148148148148148,0.0352544820117916,0.017943536040173923,0.035224813657129116,0.017928164963592976,0.035222696399591275,0.017927068037200195
ISIC_0016058,0.03960514507927012,0.02020263671875,0.03960514507927012,0.02020263671875,0.03960514507927012,0.02020263671875,0.03960514507927012,0.02020263671875,0.03960514507927012,0.02020263671875
ISIC_0015966,0.09836065573770492,0.05172413793103448,0.13500570125427594,0.07238933724627049,0.11050228310502283,0.058482358627356214,0.1,0.05263157894736842,0.08089188488462536,0.04215077006214537
ISIC_0014820,0.09099912612875036,0.04766845703125,0.09099912612875036,0.04766845703125,0.09099912612875036,0.04766845703125,0.09099912612875036,0.04766845703125,0.09099912612875036,0.04766845703125
ISIC_0015021,0.3367341759301558,0.20245361328125,0.3367341759301558,0.20245361328125,0.3367341759301558,0.20245361328125,0.3367341759301558,0.20245361328125,0.3367341759301558,0.20245361328125
ISIC_0014910,0.6672089807207354,0.5006103515625,0.6672089807207354,0.5006103515625,0.6672089807207354,0.5006103515625,0.6672089807207354,0.5006103515625,0.6672089807207354,0.5006103515625
ISIC_0013455,0.6896551724137931,0.5263157894736842,0.38895747938169783,0.24143216234443013,0.38916889020654216,0.24159509202453988,0.38928430209569,0.24168405548054497,0.6893867476741978,0.5260031870201362
ISIC_0016059,0.0353599134042937,0.017998163452708906,0.5929526123936817,0.4214162348877375,0.03536203993264373,0.01799926533610873,0.5208333333333334,0.352112676056338,0.5302713987473904,0.36079545454545453
ISIC_0015992,0.6132315521628499,0.44220183486238535,0.05861066619208637,0.03019006294689238,0.703923900118906,0.5431192660550459,0.05862109884893794,0.03019559902200489,0.05861066619208637,0.03019006294689238
ISIC_0014160,0.11041811041811042,0.05843520782396088,0.11031617816755135,0.0583781143136297,0.11044362292051756,0.05844949865492786,0.11041173413408789,0.05843163620805574,0.11041173413408789,0.05843163620805574
ISIC_0015638,0.23687580025608196,0.13435003631082063,0.24166875469807067,0.13744210901318132,0.22961859742278054,0.12970007315288953,0.2872544767333788,0.16771579480500687,0.22912897389506331,0.1293877253156243
ISIC_0015031,0.5536723163841808,0.3828125,0.5536723163841808,0.3828125,0.5536723163841808,0.3828125,0.5536723163841808,0.3828125,0.5536723163841808,0.3828125
ISIC_0014728,0.6440453529752544,0.4749755859375,0.6440453529752544,0.4749755859375,0.6440453529752544,0.4749755859375,0.6440453529752544,0.4749755859375,0.6440453529752544,0.4749755859375
ISIC_0015003,0.7232167963258037,0.5664366466010865,0.7267295303893194,0.5707581756855844,0.7203675918979745,0.562948849479701,0.7254205607476636,0.5691450359290219,0.7205992509363296,0.563231850117096
ISIC_0015129,0.30970803672753533,0.1832275390625,0.30970803672753533,0.1832275390625,0.30970803672753533,0.1832275390625,0.30970803672753533,0.1832275390625,0.30970803672753533,0.1832275390625
ISIC_0015132,0.7650304632716404,0.6194731453039188,0.7673399715504978,0.6225073855243722,0.7645738620014962,0.6188746040618595,0.7651399789153098,0.6196167710111933,0.7675858845524656,0.6228311368161562
ISIC_0015057,0.5303950488750072,0.36090994962216627,0.5317182387048625,0.36213637785423836,0.533023525994772,0.36334838045458145,0.5323176361957526,0.3626926706511482,0.5307017543859649,0.3611940298507463
ISIC_0014766,0.6653633105246008,0.49853515625,0.666395344104839,0.49969482421875,0.6658523675746102,0.49908447265625,0.6656350531416704,0.49884033203125,0.6653089487189932,0.49847412109375
ISIC_0012852,0.17342405668334926,0.0949448925558771,0.1734045543997751,0.09493320199470541,0.1733850565019396,0.09492151431209603,0.17344356335414207,0.09495658599667467,0.17344356335414207,0.09495658599667467
ISIC_0015016,0.679242241031842,0.5142822265625,0.679242241031842,0.5142822265625,0.679242241031842,0.5142822265625,0.679242241031842,0.5142822265625,0.679242241031842,0.5142822265625
ISIC_0015050,0.46183112420225825,0.3002473470039097,0.490343347639485,0.3248045486851457,0.4826750666343591,0.3181092302778665,0.45030223717828877,0.29057423194466786,0.44558098920975486,0.2866543616082176
ISIC_0015015,0.6531864454051038,0.48498653965624355,0.6654777419576102,0.4986636513157895,0.656859343557005,0.48904732382723703,0.653149386845039,0.48494568028970514,0.6504644179062784,0.4819913061477955
ISIC_0015947,0.1364346467627148,0.07321162444113263,0.13624544981799272,0.07310267857142858,0.1360803324099723,0.0730076165706855,0.13623757799861336,0.07309814619629239,0.13626907073509015,0.07311627906976745
ISIC_0014575,0.0902554509849769,0.04726048362411999,0.43951612903225806,0.28165374677002586,0.09025017535655834,0.04725759059745348,0.42083548220732336,0.26649248856956237,0.3972746331236897,0.24787442773054283
ISIC_0015987,0.05945360452521362,0.030637558918382535,0.05945360452521362,0.030637558918382535,0.059435721590567286,0.030628061256122514,0.05947149822428219,0.030647062472858116,0.059442873473316886,0.030631859614311405
ISIC_0014221,0.44125097427903354,0.283080192512032,0.44111203077072886,0.28296583171965767,0.44127247040483264,0.2830978872359045,0.4413154689403167,0.2831332833208302,0.4486524396353071,0.2892017566520279
ISIC_0015593,0.4629890233605404,0.3012268815235305,0.4629890233605404,0.3012268815235305,0.4629890233605404,0.3012268815235305,0.4629890233605404,0.3012268815235305,0.4629890233605404,0.3012268815235305
ISIC_0014703,0.8719361057559901,0.77294921875,0.8719361057559901,0.77294921875,0.8719361057559901,0.77294921875,0.8719361057559901,0.77294921875,0.8719361057559901,0.77294921875
ISIC_0015999,0.5005257623554153,0.3338008415147265,0.5015739769150053,0.33473389355742295,0.4918032786885246,0.32608695652173914,0.4872057318321392,0.32205683355886333,0.49583333333333335,0.3296398891966759
ISIC_0014181,0.632554628192761,0.4625812783707521,0.631125245846759,0.4610540474443629,0.6326076926303427,0.46263803680981597,0.6320509596848546,0.46204276698731694,0.6321039396479463,0.46209939334518046
ISIC_0014177,0.10256112433939253,0.054052399608227227,0.10259687445535351,0.054072259644825475,0.18203785743052758,0.10013291980505096,0.21052631578947367,0.11764705882352941,0.18639402280770742,0.10277536860364267
ISIC_0014867,0.2465885374859528,0.14063358359274858,0.2465753424657534,0.140625,0.2465885374859528,0.14063358359274858,0.2465885374859528,0.14063358359274858,0.2465885374859528,0.14063358359274858
ISIC_0015952,0.21678783873099802,0.12157153446997776,0.22146274777853725,0.1245196003074558,0.21418826739427013,0.119938884644767,0.22468974526453298,0.12656364974245768,0.2214765100671141,0.12452830188679245
ISIC_0015957,0.2268323389348076,0.12792492436871025,0.2266710425555191,0.12782233189389267,0.2268199233716475,0.12791702679343128,0.2267578659370725,0.127877553539468,0.22685717413915804,0.12794072244519913
ISIC_0013911,0.08959835221421215,0.04690026954177898,0.08558807288790723,0.04470723968849149,0.08914525432616675,0.04665203073545554,0.08629308076821889,0.045092108880945836,0.08308921438082556,0.04334537371492081
ISIC_0015212,0.14145539107254268,0.07611083984375,0.14145539107254268,0.07611083984375,0.14145539107254268,0.07611083984375,0.14145539107254268,0.07611083984375,0.14145539107254268,0.07611083984375
ISIC_0015051,0.3830249198124846,0.23687744140625,0.3830249198124846,0.23687744140625,0.3830249198124846,0.23687744140625,0.3830249198124846,0.23687744140625,0.3830249198124846,0.23687744140625
ISIC_0015203,0.7542735042735043,0.6054888507718696,0.7554747926567887,0.6070385623362037,0.7522181750256841,0.6028443113772455,0.7498016521211556,0.5997461549947738,0.7550707820840102,0.6065170382521811
ISIC_0014729,0.7286761266178076,0.5731632527903839,0.728996761228392,0.573560112980474,0.7289034472001248,0.5734445944287643,0.7289464445918009,0.5734978211501872,0.7288750243712224,0.5734094116203448
ISIC_0014559,0.6199021207177814,0.4491725768321513,0.6227606210544275,0.4521803766105055,0.6199141630901287,0.44918522204254263,0.6207264008524997,0.45003862992531546,0.6226793340887301,0.45209467156056193
ISIC_0015273,0.08642121463241388,0.04516208859193269,0.08643144683874023,0.045167677267664894,0.08642633043272362,0.04516488275691394,0.08642121463241388,0.04516208859193269,0.08642121463241388,0.04516208859193269
ISIC_0012199,0.5615735461801596,0.39040824415378517,0.5671942446043166,0.39586262301667,0.5586275343825322,0.3875663977965768,0.5609339407744874,0.38979026513652554,0.5756026296566837,0.4041025641025641
